OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id
402-4855419-1478701,2.68628E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",104
402-4855814-8137140,5.92E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",219
402-4856704-5140343,6.12608E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",666
402-4858027-4617944,1.58858E+13,1,3299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",91
402-4858382-1241117,8.88702E+12,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1064
402-4859611-7821141,5.94354E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",357
402-4859611-7821141,5.94354E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",502
402-4860024-9361900,1.22579E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",164
402-4864546-3095502,5.49671E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",576
402-4864973-9537122,2.83215E+13,1,569,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",916
402-4865163-4807532,4.0255E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",171
402-4865336-7460366,4.20621E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1184
402-4866172-7096344,4.97339E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",110
402-4866304-4798702,5.78645E+12,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1236
402-4866499-6138717,2.17142E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1285
402-4867096-3669924,4.75877E+13,1,569,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",368
402-4869280-5223532,4.31251E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1099
402-4869361-7121918,3.93657E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",610
402-4869537-1413120,6.82006E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",75
402-4871587-4908301,5.67707E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1541
402-4872962-2526708,6.24037E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",973
402-4873759-3212315,3.33562E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",296
402-4874119-9980303,6.85176E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",902
402-4874361-7034745,6.97341E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",740
402-4874693-0624339,2.48165E+13,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",128
402-4876029-3214765,3.00039E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1775
402-4876052-5336335,5.81657E+11,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",679
402-4876125-4144342,1.78852E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",891
402-4876691-1797920,1.43935E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",740
402-4876888-6880333,9.69841E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",455
402-4878082-9397157,5.90611E+12,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",79
402-4878683-6696331,3.24167E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",665
402-4880263-8315550,2.56203E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",912
402-4880798-3749134,1.44163E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",161
402-4881320-1397904,6.21683E+12,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",27
402-4882602-8789127,4.94068E+13,1,333,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",771
402-4882602-8789127,1.35191E+13,1,925,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",772
402-4882813-1437951,6.56456E+13,1,1329,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",178
402-4883409-9309129,3.73011E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",36
402-4883507-0466724,2.72204E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",412
402-4883572-8805159,3.5803E+13,1,2299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",36
402-4884449-9866752,9436071755,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",906
402-4884725-0523500,5.48905E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1252
402-4886268-7080351,5.30831E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",133
402-4887264-8298749,6.31128E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",210
402-4888647-6257152,2.11018E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",93
402-4888987-0779549,5.88587E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",231
402-4889016-4225911,2.54487E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",332
402-4889157-5505139,4.75812E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",25
402-4891259-6082735,2.25249E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1478
402-4892776-8920361,6.15363E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",24
402-4894345-4474743,3.41445E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",208
402-4894836-9693956,4.14546E+13,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",90
402-4895002-5525903,5.1277E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1098
402-4896252-9806740,5.42685E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",574
402-4896268-1774749,6.52519E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",296
402-4896991-3530733,1.00108E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1122
402-4897512-6558713,5.8711E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",882
402-4897830-4753933,6.06931E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",532
402-4898801-9257113,3.7422E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1306
402-4900684-5457141,4.90755E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1024
402-4901056-1016339,3.12578E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",817
402-4901072-0649936,1.34196E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",493
402-4901672-6893927,6.68659E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",306
402-4902117-2308361,9.1475E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",366
402-4902154-0296319,5.48486E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",728
402-4904161-7633138,3.0879E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",59
402-4905206-9877118,4.389E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",190
402-4905695-3830752,1.79218E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",161
402-4907254-8454721,2.73257E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",73
402-4907421-8383501,3.41339E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",565
402-4908538-1861163,1.37484E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",133
402-4909190-1637952,5.14947E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",922
402-4910913-0683519,2.54126E+12,1,569,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",77
402-4911273-6181927,7.60165E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",57
402-4912027-2550713,2.43852E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",856
402-4912043-6205166,3.20619E+12,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",648
402-4912043-6205166,3.20619E+12,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",713
402-4912948-4108355,6.37581E+13,1,1338.39,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1390
402-4912973-8674740,4.46194E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",308
402-4913817-1795557,5.48214E+12,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",99
402-4913817-1795557,5.48214E+12,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",192
402-4913817-1795557,5.48214E+12,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",485
402-4914575-2667559,1.79548E+12,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",629
402-4914575-9402734,5.60922E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",776
402-4915885-3597106,5.31974E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",118
402-4916869-7671521,3.19667E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",804
402-4918607-7663531,3.01572E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",553
402-4919110-3204308,3.28801E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",621
402-4919524-6189103,7.2251E+12,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",583
402-4919904-4519540,5.11144E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",482
402-4919979-2916337,2.91322E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1177
402-4920465-7837950,6.52703E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1251
402-4920542-2865914,2.61033E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",35
402-4920605-4667541,3.80847E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1287
402-4920635-2509911,2.66512E+12,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",17
402-4921066-0206759,4.3799E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",410
402-4923674-8092305,3.4934E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",411
402-4923731-2765110,4.76973E+12,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",261
402-4923813-5356323,3.39097E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",102
402-4924718-0017963,2.92685E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",170
402-4924720-2673165,5.9066E+13,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",807
402-4925111-2895548,4.47217E+13,4,796,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",361
402-4925326-6141126,2.55355E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",149
402-4925326-6141126,2.55355E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",594
402-4925450-4530711,4.80952E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1367
402-4925666-4534712,1.73486E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",277
402-4925846-4089159,4.32113E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",775
402-4925911-7461912,5.74078E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1032
402-4926143-2986764,3.6993E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",865
402-4926218-9096353,6.29436E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",251
402-4926279-7582715,3.34987E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1277
402-4926934-6214760,7.34556E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",106
402-4926981-5576324,4.25045E+13,1,1149,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1146
402-4928002-6272325,4.01732E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",753
402-4928808-2464354,6.30651E+12,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",50
402-4930268-0301968,6.94859E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",90
402-4933002-0341119,2.52494E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",260
402-4934447-4316356,1.18334E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",404
402-4935058-2044315,5.5651E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",633
402-4935363-9617908,4.75071E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",83
402-4935527-1849943,1.69251E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",482
402-4936131-9637905,5.6824E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",119
402-4936377-7541907,1.68961E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",675
402-4937433-9630760,2.13312E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1
402-4937554-1068353,3.76398E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1097
402-4938811-3903514,2.49238E+13,1,689,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",70
402-4938811-3903514,2.49238E+13,1,689,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",99
402-4938811-3903514,2.49238E+13,1,689,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",354
402-4939089-1573168,2.55025E+13,1,669,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",589
402-4939470-0877902,4.3601E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",111
402-4939740-1451541,4.83181E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1086
402-4940379-1529110,5.89542E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",74
402-4940799-9369116,6.38269E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1362
402-4940942-1925963,5.96377E+13,1,989,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",656
402-4940942-1925963,2.8148E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",657
402-4941350-1470720,4.88672E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",7
402-4941921-6825134,5.681E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",110
402-4941921-6825134,5.681E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",287
402-4941921-6825134,5.681E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",423
402-4942068-6803521,2.21799E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1388
402-4942344-4300363,6.64713E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",188
402-4942694-8588310,1.42938E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",158
402-4942947-9436356,1.95292E+13,1,616,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",135
402-4943146-7880339,3.60043E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",156
402-4943678-6551562,1.38276E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",93
402-4943820-3831548,1.43266E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",615
402-4944478-4271523,3.83476E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1789
402-4945828-8291528,2.69244E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",177
402-4946874-3290714,1.56746E+13,2,558,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",390
402-4947244-4378705,1.91162E+13,1,1799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",945
402-4948667-8550761,3.76301E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",151
402-4949248-2761135,6.37153E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1431
402-4949589-5046741,5.23633E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",739
402-4950461-2517911,6.05517E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",907
402-4950925-5064361,5.41204E+13,1,253.39,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1263
402-4951530-2097951,1.69064E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",500
402-4951635-8735563,1.15074E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1221
402-4951679-2929166,2.89716E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",670
402-4952856-0503560,2.22634E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",596
402-4952922-2924308,6.93442E+13,1,2699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1568
402-4953323-7594709,5.87562E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",386
402-4953774-3494730,8.10084E+12,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",12
402-4953786-2612353,2.54173E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",230
402-4953891-5446702,5.75147E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",136
402-4953891-5446702,5.75147E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",328
402-4954122-1884369,6.61231E+13,1,749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",239
402-4955522-7509956,2.63981E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",200
402-4955924-7384360,2.1997E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",470
402-4956035-8845120,6.2914E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",625
402-4956176-5712366,1.22319E+13,1,319,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",306
402-4956489-2335553,5.23412E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1070
402-4956503-1613953,5.0252E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",203
402-4956630-6276339,5.71476E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",754
402-4956923-3356304,6.13299E+12,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1348
402-4957322-0725913,1.54684E+12,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",129
402-4958699-5474742,6.49157E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",379
402-4958862-7370763,4.62967E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",133
402-4961515-0921952,2.94655E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",108
402-4962356-7467549,6.69595E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1076
402-4962794-8995515,3.6691E+13,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",474
402-4963073-2200341,5.63875E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",362
402-4963964-8115508,4.15572E+12,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",161
402-4964265-8997926,4.36253E+13,1,1099,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",124
402-4965293-7222714,3.40589E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",117
402-4965293-7222714,3.40589E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",155
402-4965829-6452368,5.42988E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",466
402-4966021-4778703,4.69145E+13,1,759,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1180
402-4966297-3917928,5.75451E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",969
402-4966515-6406748,6.31877E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",803
402-4967518-5154739,6.70662E+13,1,422.88,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1324
402-4968138-6573151,6.71779E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",920
402-4968596-9538707,2.44211E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",94
402-4968675-0994723,4.02192E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",43
402-4968719-9833139,2.33281E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",246
402-4970378-8533916,6.5167E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1608
402-4972699-3344364,1.21947E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",30
402-4973396-4300301,1.7882E+13,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",298
402-4974508-4069909,3.84513E+12,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",834
402-4974544-1758763,2.04287E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",69
402-4974546-9884368,4.45623E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",552
402-4975631-4761905,6.04975E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",149
402-4976655-7529165,4.30662E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",340
402-4976998-1516366,3.41512E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",931
402-4977888-6514767,6.2161E+13,1,3499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",146
402-4977990-0141960,4.11523E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1033
402-4978177-6612342,1.53161E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",101
402-4978371-7058757,3.25265E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",95
402-4981455-6725946,3.56791E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",168
402-4983122-3230721,5.04895E+13,1,2570,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",198
402-4984288-6535524,6.77986E+13,1,469,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",640
402-4984813-7444327,1.38693E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",573
402-4984838-0941160,1.33256E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",263
402-4985749-3688331,1.34885E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",694
402-4985994-5860305,3.22868E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",842
402-4988325-7358728,6.08732E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",93
402-4988667-4634719,6.06379E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",100
402-4989660-2579533,2.8282E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",499
402-4991223-3412325,3.19344E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",30
402-4991236-4789150,5.93788E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1357
402-4991938-0970718,6.32122E+13,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",565
402-4994183-1928326,6.55784E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1074
402-4995464-9632316,6.98514E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1834
402-4996335-9545121,1.11246E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",141
402-4996551-7079504,3.70764E+13,1,711,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",436
402-4997275-5874715,3.13163E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",8
402-4997275-5874715,3.13163E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",262
402-4998138-1749160,3.58806E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",545
402-4998551-9641120,3.12511E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",972
402-4999080-6827530,5.6536E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",909
402-5001121-8447505,2.89564E+13,1,559,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",475
402-5002262-2864360,2.73973E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",177
402-5003222-1948330,4.19258E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",262
402-5004268-9090767,3.38704E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1375
402-5004854-6989112,5.15313E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1
402-5004854-6989112,5.15313E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",330
402-5005852-6966717,4.44584E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1220
402-5006117-1055507,3.11339E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",5
402-5008083-7707516,6.88674E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",556
